x, y
10, 5.007724665297295e-7
0.953941445330801, 7.345260682245837e-7
0.09980371461646266, 0.000004543324078076065
0.04805524011837147, 0.000011183077115127133
0.009960781451244353, 0.00004966415678677219
0.00399517468839489, 0.00017026082749401793
0.003948353310101797, 0.00043230574097528565
0.010565515180248411, 0.0007561312242418919
0.04611289116826051, 0.001364243841497884
10, 0.0013501913600731323
