x, y
10, 0.0006888570929077558
1.023855695565457, 0.00038577224857952203
0.1064887809941997, 0.0004020835630106497
0.0747687730262471, 0.0003701220501390136
0.046659718909347864, 0.0002549616526152108
0.009171859511496756, 0.00006236828376306633
