C_Zh,mass,CaPhi,BR_mu,acceptance,cross_section_pb,BR_h_to_Za,N_signal
0.001096985797892384,1.0,1.26e-06,0.01,0.0,6.415281506212264e-05,1.1747448280923392e-06,0.0
0.001096985797892384,1.0,1.58e-06,0.01,0.0,6.415281506212264e-05,1.1747448280923392e-06,0.0
0.001096985797892384,1.0,2e-06,0.01,0.0,6.415281506212264e-05,1.1747448280923392e-06,0.0
0.001096985797892384,1.0,2.51e-06,0.01,0.0,6.415281506212264e-05,1.1747448280923392e-06,0.0
0.001096985797892384,1.0,3.16e-06,0.01,3.3333333333333335e-05,6.415281506212264e-05,1.1747448280923392e-06,2.566112602484906e-05
0.001096985797892384,1.0,3.98e-06,0.01,0.0,6.415281506212264e-05,1.1747448280923392e-06,0.0
0.001096985797892384,1.0,5.01e-06,0.01,0.0,6.415281506212264e-05,1.1747448280923392e-06,0.0
0.001096985797892384,1.0,6.31e-06,0.01,0.00023333333333333333,6.415281506212264e-05,1.1747448280923392e-06,0.0001796278821739434
0.001096985797892384,1.0,7.94e-06,0.01,0.00016666666666666666,6.415281506212264e-05,1.1747448280923392e-06,0.0001283056301242453
0.001096985797892384,1.0,1e-05,0.01,0.00023333333333333333,6.415281506212264e-05,1.1747448280923392e-06,0.0001796278821739434
0.001096985797892384,1.0,1.26e-05,0.01,0.0005333333333333334,6.415281506212264e-05,1.1747448280923392e-06,0.00041057801639758493
0.001096985797892384,1.0,1.58e-05,0.01,0.00046666666666666666,6.415281506212264e-05,1.1747448280923392e-06,0.0003592557643478868
0.001096985797892384,1.0,2e-05,0.01,0.0010666666666666667,6.415281506212264e-05,1.1747448280923392e-06,0.0008211560327951699
0.001096985797892384,1.0,2.51e-05,0.01,0.0018333333333333333,6.415281506212264e-05,1.1747448280923392e-06,0.001411361931366698
0.001096985797892384,1.0,3.16e-05,0.01,0.0028666666666666667,6.415281506212264e-05,1.1747448280923392e-06,0.002206856838137019
0.001096985797892384,1.0,3.98e-05,0.01,0.0036,6.415281506212264e-05,1.1747448280923392e-06,0.002771401610683698
0.001096985797892384,1.0,5.01e-05,0.01,0.004533333333333334,6.415281506212264e-05,1.1747448280923392e-06,0.0034899131393794722
0.001096985797892384,1.0,6.31e-05,0.01,0.0064333333333333334,6.415281506212264e-05,1.1747448280923392e-06,0.004952597322795869
0.001096985797892384,1.0,7.94e-05,0.01,0.0074,6.415281506212264e-05,1.1747448280923392e-06,0.005696769977516491
0.001096985797892384,1.0,0.0001,0.01,0.009,6.415281506212264e-05,1.1747448280923392e-06,0.006928504026709245
0.001096985797892384,1.0,0.000126,0.01,0.006566666666666667,6.415281506212264e-05,1.1747448280923392e-06,0.005055241826895264
0.001096985797892384,1.0,0.000158,0.01,0.0043,6.415281506212264e-05,1.1747448280923392e-06,0.003310285257205528
0.001096985797892384,1.0,0.0002,0.01,0.0023666666666666667,6.415281506212264e-05,1.1747448280923392e-06,0.001821939947764283
0.001096985797892384,1.0,0.000251,0.01,0.0006666666666666666,6.415281506212264e-05,1.1747448280923392e-06,0.0005132225204969812
0.001096985797892384,1.0,0.000316,0.01,0.0001,6.415281506212264e-05,1.1747448280923392e-06,7.698337807454718e-05
0.001096985797892384,1.0,0.000398,0.01,0.0,6.415281506212264e-05,1.1747448280923392e-06,0.0
0.001096985797892384,1.0,0.000501,0.01,0.0,6.415281506212264e-05,1.1747448280923392e-06,0.0
0.001096985797892384,1.0,0.000631,0.01,0.0,6.415281506212264e-05,1.1747448280923392e-06,0.0
0.001096985797892384,1.0,0.000794,0.01,0.0,6.415281506212264e-05,1.1747448280923392e-06,0.0
0.001096985797892384,1.0,0.001,0.01,0.0,6.415281506212264e-05,1.1747448280923392e-06,0.0
0.001096985797892384,1.0,0.00126,0.01,0.0,6.415281506212264e-05,1.1747448280923392e-06,0.0
0.001096985797892384,1.0,0.00158,0.01,0.0,6.415281506212264e-05,1.1747448280923392e-06,0.0
0.001096985797892384,1.0,0.002,0.01,0.0,6.415281506212264e-05,1.1747448280923392e-06,0.0
0.001096985797892384,1.0,0.00251,0.01,0.0,6.415281506212264e-05,1.1747448280923392e-06,0.0
0.001096985797892384,1.0,0.00316,0.01,0.0,6.415281506212264e-05,1.1747448280923392e-06,0.0
