C_Zh,mass,CaPhi,BR_mu,acceptance,cross_section_pb,BR_h_to_Za,N_signal
0.0011489510001873086,1.0,1.26e-05,0.1,0.0,7.037471899992243e-05,1.2886782457411176e-06,0.0
0.0011489510001873086,1.0,1.58e-05,0.1,0.0,7.037471899992243e-05,1.2886782457411176e-06,0.0
0.0011489510001873086,1.0,2e-05,0.1,3.3333333333333335e-05,7.037471899992243e-05,1.2886782457411176e-06,0.00028149887599968976
0.0011489510001873086,1.0,2.51e-05,0.1,3.3333333333333335e-05,7.037471899992243e-05,1.2886782457411176e-06,0.00028149887599968976
0.0011489510001873086,1.0,3.16e-05,0.1,0.0,7.037471899992243e-05,1.2886782457411176e-06,0.0
0.0011489510001873086,1.0,3.98e-05,0.1,3.3333333333333335e-05,7.037471899992243e-05,1.2886782457411176e-06,0.00028149887599968976
0.0011489510001873086,1.0,5.01e-05,0.1,0.0,7.037471899992243e-05,1.2886782457411176e-06,0.0
0.0011489510001873086,1.0,6.31e-05,0.1,6.666666666666667e-05,7.037471899992243e-05,1.2886782457411176e-06,0.0005629977519993795
0.0011489510001873086,1.0,7.94e-05,0.1,0.00013333333333333334,7.037471899992243e-05,1.2886782457411176e-06,0.001125995503998759
0.0011489510001873086,1.0,0.0001,0.1,0.00013333333333333334,7.037471899992243e-05,1.2886782457411176e-06,0.001125995503998759
0.0011489510001873086,1.0,0.000126,0.1,0.00016666666666666666,7.037471899992243e-05,1.2886782457411176e-06,0.0014074943799984487
0.0011489510001873086,1.0,0.000158,0.1,6.666666666666667e-05,7.037471899992243e-05,1.2886782457411176e-06,0.0005629977519993795
0.0011489510001873086,1.0,0.0002,0.1,0.00016666666666666666,7.037471899992243e-05,1.2886782457411176e-06,0.0014074943799984487
0.0011489510001873086,1.0,0.000251,0.1,0.0,7.037471899992243e-05,1.2886782457411176e-06,0.0
0.0011489510001873086,1.0,0.000316,0.1,0.0,7.037471899992243e-05,1.2886782457411176e-06,0.0
0.0011489510001873086,1.0,0.000398,0.1,0.0,7.037471899992243e-05,1.2886782457411176e-06,0.0
0.0011489510001873086,1.0,0.000501,0.1,0.0,7.037471899992243e-05,1.2886782457411176e-06,0.0
0.0011489510001873086,1.0,0.000631,0.1,0.0,7.037471899992243e-05,1.2886782457411176e-06,0.0
0.0011489510001873086,1.0,0.000794,0.1,0.0,7.037471899992243e-05,1.2886782457411176e-06,0.0
0.0011489510001873086,1.0,0.001,0.1,0.0,7.037471899992243e-05,1.2886782457411176e-06,0.0
0.0011489510001873086,1.0,0.00126,0.1,0.0,7.037471899992243e-05,1.2886782457411176e-06,0.0
0.0011489510001873086,1.0,0.00158,0.1,0.0,7.037471899992243e-05,1.2886782457411176e-06,0.0
0.0011489510001873086,1.0,0.002,0.1,0.0,7.037471899992243e-05,1.2886782457411176e-06,0.0
0.0011489510001873086,1.0,0.00251,0.1,0.0,7.037471899992243e-05,1.2886782457411176e-06,0.0
0.0011489510001873086,1.0,0.00316,0.1,0.0,7.037471899992243e-05,1.2886782457411176e-06,0.0
0.0011489510001873086,1.0,0.00398,0.1,0.0,7.037471899992243e-05,1.2886782457411176e-06,0.0
0.0011489510001873086,1.0,0.00501,0.1,0.0,7.037471899992243e-05,1.2886782457411176e-06,0.0
0.0011489510001873086,1.0,0.00631,0.1,0.0,7.037471899992243e-05,1.2886782457411176e-06,0.0
0.0012033778407775893,1.0,1e-06,0.1,0.0,7.720005762484978e-05,1.4136615569465259e-06,0.0
0.0012033778407775893,1.0,1.26e-06,0.1,0.0,7.720005762484978e-05,1.4136615569465259e-06,0.0
0.0012033778407775893,1.0,1.58e-06,0.1,0.0,7.720005762484978e-05,1.4136615569465259e-06,0.0
0.0012033778407775893,1.0,2e-06,0.1,0.0,7.720005762484978e-05,1.4136615569465259e-06,0.0
0.0012033778407775893,1.0,2.51e-06,0.1,0.0,7.720005762484978e-05,1.4136615569465259e-06,0.0
0.0012033778407775893,1.0,3.16e-06,0.1,0.0,7.720005762484978e-05,1.4136615569465259e-06,0.0
0.0012033778407775893,1.0,3.98e-06,0.1,0.0,7.720005762484978e-05,1.4136615569465259e-06,0.0
0.0012033778407775893,1.0,5.01e-06,0.1,0.0,7.720005762484978e-05,1.4136615569465259e-06,0.0
0.0012033778407775893,1.0,6.31e-06,0.1,0.0,7.720005762484978e-05,1.4136615569465259e-06,0.0
0.0012033778407775893,1.0,7.94e-06,0.1,0.0,7.720005762484978e-05,1.4136615569465259e-06,0.0
0.0012033778407775893,1.0,1e-05,0.1,0.0,7.720005762484978e-05,1.4136615569465259e-06,0.0
0.0012033778407775893,1.0,1.26e-05,0.1,0.0,7.720005762484978e-05,1.4136615569465259e-06,0.0
0.0012033778407775893,1.0,1.58e-05,0.1,0.0,7.720005762484978e-05,1.4136615569465259e-06,0.0
0.0012033778407775893,1.0,2e-05,0.1,3.3333333333333335e-05,7.720005762484978e-05,1.4136615569465259e-06,0.00030880023049939916
0.0012033778407775893,1.0,2.51e-05,0.1,3.3333333333333335e-05,7.720005762484978e-05,1.4136615569465259e-06,0.00030880023049939916
0.0012033778407775893,1.0,3.16e-05,0.1,0.0,7.720005762484978e-05,1.4136615569465259e-06,0.0
0.0012033778407775893,1.0,3.98e-05,0.1,3.3333333333333335e-05,7.720005762484978e-05,1.4136615569465259e-06,0.00030880023049939916
0.0012033778407775893,1.0,5.01e-05,0.1,0.0,7.720005762484978e-05,1.4136615569465259e-06,0.0
0.0012033778407775893,1.0,6.31e-05,0.1,6.666666666666667e-05,7.720005762484978e-05,1.4136615569465259e-06,0.0006176004609987983
0.0012033778407775893,1.0,7.94e-05,0.1,0.00013333333333333334,7.720005762484978e-05,1.4136615569465259e-06,0.0012352009219975966
0.0012033778407775893,1.0,0.0001,0.1,0.00013333333333333334,7.720005762484978e-05,1.4136615569465259e-06,0.0012352009219975966
0.0012033778407775893,1.0,0.000126,0.1,0.00016666666666666666,7.720005762484978e-05,1.4136615569465259e-06,0.0015440011524969956
0.0012033778407775893,1.0,0.000158,0.1,6.666666666666667e-05,7.720005762484978e-05,1.4136615569465259e-06,0.0006176004609987983
0.0012033778407775893,1.0,0.0002,0.1,0.00016666666666666666,7.720005762484978e-05,1.4136615569465259e-06,0.0015440011524969956
0.0012033778407775893,1.0,0.000251,0.1,0.0,7.720005762484978e-05,1.4136615569465259e-06,0.0
0.0012033778407775893,1.0,0.000316,0.1,0.0,7.720005762484978e-05,1.4136615569465259e-06,0.0
0.0012033778407775893,1.0,0.000398,0.1,0.0,7.720005762484978e-05,1.4136615569465259e-06,0.0
0.0012033778407775893,1.0,0.000501,0.1,0.0,7.720005762484978e-05,1.4136615569465259e-06,0.0
0.0012033778407775893,1.0,0.000631,0.1,0.0,7.720005762484978e-05,1.4136615569465259e-06,0.0
0.0012033778407775893,1.0,0.000794,0.1,0.0,7.720005762484978e-05,1.4136615569465259e-06,0.0
0.0012033778407775893,1.0,0.001,0.1,0.0,7.720005762484978e-05,1.4136615569465259e-06,0.0
0.0012033778407775893,1.0,0.00126,0.1,0.0,7.720005762484978e-05,1.4136615569465259e-06,0.0
0.0012033778407775893,1.0,0.00158,0.1,0.0,7.720005762484978e-05,1.4136615569465259e-06,0.0
0.0012033778407775893,1.0,0.002,0.1,0.0,7.720005762484978e-05,1.4136615569465259e-06,0.0
0.0012033778407775893,1.0,0.00251,0.1,0.0,7.720005762484978e-05,1.4136615569465259e-06,0.0
0.0012033778407775893,1.0,0.00316,0.1,0.0,7.720005762484978e-05,1.4136615569465259e-06,0.0
0.0012033778407775893,1.0,0.00398,0.1,0.0,7.720005762484978e-05,1.4136615569465259e-06,0.0
0.0012033778407775893,1.0,0.00501,0.1,0.0,7.720005762484978e-05,1.4136615569465259e-06,0.0
0.0012033778407775893,1.0,0.00631,0.1,0.0,7.720005762484978e-05,1.4136615569465259e-06,0.0
0.0012603829296797275,1.0,1e-06,0.1,0.0,8.468735519986606e-05,1.5507664383787962e-06,0.0
0.0012603829296797275,1.0,1.26e-06,0.1,0.0,8.468735519986606e-05,1.5507664383787962e-06,0.0
0.0012603829296797275,1.0,1.58e-06,0.1,0.0,8.468735519986606e-05,1.5507664383787962e-06,0.0
0.0012603829296797275,1.0,2e-06,0.1,0.0,8.468735519986606e-05,1.5507664383787962e-06,0.0
0.0012603829296797275,1.0,2.51e-06,0.1,0.0,8.468735519986606e-05,1.5507664383787962e-06,0.0
0.0012603829296797275,1.0,3.16e-06,0.1,0.0,8.468735519986606e-05,1.5507664383787962e-06,0.0
0.0012603829296797275,1.0,3.98e-06,0.1,0.0,8.468735519986606e-05,1.5507664383787962e-06,0.0
0.0012603829296797275,1.0,5.01e-06,0.1,0.0,8.468735519986606e-05,1.5507664383787962e-06,0.0
0.0012603829296797275,1.0,6.31e-06,0.1,0.0,8.468735519986606e-05,1.5507664383787962e-06,0.0
0.0012603829296797275,1.0,7.94e-06,0.1,0.0,8.468735519986606e-05,1.5507664383787962e-06,0.0
0.0012603829296797275,1.0,1e-05,0.1,0.0,8.468735519986606e-05,1.5507664383787962e-06,0.0
0.0012603829296797275,1.0,1.26e-05,0.1,0.0,8.468735519986606e-05,1.5507664383787962e-06,0.0
0.0012603829296797275,1.0,1.58e-05,0.1,0.0,8.468735519986606e-05,1.5507664383787962e-06,0.0
0.0012603829296797275,1.0,2e-05,0.1,3.3333333333333335e-05,8.468735519986606e-05,1.5507664383787962e-06,0.0003387494207994643
0.0012603829296797275,1.0,2.51e-05,0.1,3.3333333333333335e-05,8.468735519986606e-05,1.5507664383787962e-06,0.0003387494207994643
0.0012603829296797275,1.0,3.16e-05,0.1,0.0,8.468735519986606e-05,1.5507664383787962e-06,0.0
0.0012603829296797275,1.0,3.98e-05,0.1,3.3333333333333335e-05,8.468735519986606e-05,1.5507664383787962e-06,0.0003387494207994643
0.0012603829296797275,1.0,5.01e-05,0.1,0.0,8.468735519986606e-05,1.5507664383787962e-06,0.0
0.0012603829296797275,1.0,6.31e-05,0.1,6.666666666666667e-05,8.468735519986606e-05,1.5507664383787962e-06,0.0006774988415989286
0.0012603829296797275,1.0,7.94e-05,0.1,0.00013333333333333334,8.468735519986606e-05,1.5507664383787962e-06,0.0013549976831978572
0.0012603829296797275,1.0,0.0001,0.1,0.00013333333333333334,8.468735519986606e-05,1.5507664383787962e-06,0.0013549976831978572
0.0012603829296797275,1.0,0.000126,0.1,0.00016666666666666666,8.468735519986606e-05,1.5507664383787962e-06,0.0016937471039973212
0.0012603829296797275,1.0,0.000158,0.1,6.666666666666667e-05,8.468735519986606e-05,1.5507664383787962e-06,0.0006774988415989286
