filename,filepath,scan,run,mass,CaPhi,generated_events_index,nLLP_original,nLLP_original_weighted,nLLP_LLPdecay,nLLP_LLPdecay_weighted,nLLP_InCavern,nLLP_InCavern_weighted,nLLP_NotInATLAS,nLLP_NotInATLAS_weighted,nLLP_Geometry,nLLP_Geometry_weighted,nLLP_Tracker,nLLP_Tracker_weighted,nLLP_MET,nLLP_MET_weighted,nLLP_IsoJet,nLLP_IsoJet_weighted,nLLP_IsoCharged,nLLP_IsoCharged_weighted,nLLP_IsoAll,nLLP_IsoAll_weighted,nLLP_Final,nLLP_Final_weighted,n_surviving_llps,status
ALP_W+_sampledfs_Scan_7_Run_5.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_7_Run_5.pkl.gz,7,5,1.78,0.0000316,1,2000,4.003585000000001e-10,2000,4.003585000000001e-10,48,9.608604000000002e-12,16,3.2028680000000005e-12,5,1.0008962500000002e-12,3,6.005377500000001e-13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_W+_sampledfs_Scan_7_Run_6.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_7_Run_6.pkl.gz,7,6,1.78,0.00001,1,2000,4.026549600000001e-11,2000,4.026549600000001e-11,5,1.0066373999999999e-13,2,4.0265496e-14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_W+_sampledfs_Scan_7_Run_7.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_7_Run_7.pkl.gz,7,7,1.78,0.00000316,1,2000,4.032869800000002e-12,2000,4.032869800000002e-12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_W+_sampledfs_Scan_7_Run_8.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_7_Run_8.pkl.gz,7,8,1.78,0.000001,1,2000,4.043570599999999e-13,2000,4.043570599999999e-13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_W+_sampledfs_Scan_8_Run_1.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_8_Run_1.pkl.gz,8,1,3.16,0.001,1,2000,3.4820102000000005e-07,2000,3.4820102000000005e-07,2000,3.4820102000000005e-07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_W+_sampledfs_Scan_8_Run_2.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_8_Run_2.pkl.gz,8,2,3.16,0.000316,1,2000,3.4735794e-08,2000,3.4735794e-08,2000,3.4735794e-08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_W+_sampledfs_Scan_8_Run_3.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_8_Run_3.pkl.gz,8,3,3.16,0.0001,1,2000,3.471122399999999e-09,2000,3.471122399999999e-09,1972,3.4225266863999992e-09,9,1.56200508e-11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_W+_sampledfs_Scan_8_Run_4.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_8_Run_4.pkl.gz,8,4,3.16,0.0000316,1,2000,3.4700358000000007e-10,2000,3.4700358000000007e-10,1536,2.6649874944e-10,124,2.1514221960000004e-11,23,3.990541170000001e-12,19,3.2965340100000007e-12,13,2.2555232700000005e-12,13,2.2555232700000005e-12,13,2.2555232700000005e-12,13,2.2555232700000005e-12,13,2.2555232700000005e-12,13,success
ALP_W+_sampledfs_Scan_8_Run_5.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_8_Run_5.pkl.gz,8,5,3.16,0.00001,1,2000,3.460095600000001e-11,2000,3.460095600000001e-11,477,8.252328006000003e-12,116,2.0068554480000013e-12,19,3.2870908200000007e-13,12,2.0760573600000007e-13,7,1.21103346e-13,7,1.21103346e-13,7,1.21103346e-13,7,1.21103346e-13,7,1.21103346e-13,7,success
ALP_W+_sampledfs_Scan_8_Run_6.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_8_Run_6.pkl.gz,8,6,3.16,0.00000316,1,2000,3.469617800000001e-12,2000,3.469617800000001e-12,83,1.4398913870000002e-13,23,3.9900604699999994e-14,5,8.674044500000002e-15,4,6.939235600000001e-15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
