filename,filepath,scan,run,mass,CaPhi,generated_events_index,nLLP_original,nLLP_original_weighted,nLLP_LLPdecay,nLLP_LLPdecay_weighted,nLLP_InCavern,nLLP_InCavern_weighted,nLLP_NotInATLAS,nLLP_NotInATLAS_weighted,nLLP_Geometry,nLLP_Geometry_weighted,nLLP_Tracker,nLLP_Tracker_weighted,nLLP_MET,nLLP_MET_weighted,nLLP_IsoJet,nLLP_IsoJet_weighted,nLLP_IsoCharged,nLLP_IsoCharged_weighted,nLLP_IsoAll,nLLP_IsoAll_weighted,nLLP_Final,nLLP_Final_weighted,n_surviving_llps,status,acceptance,cross_section_pb,N_signal
ALP_W+_sampledfs_Scan_5_Run_6.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_5_Run_6.pkl.gz,5,6,0.562,0.000316,1,2000,4.8483284e-08,2000,4.8483284e-08,332,8.048225144e-09,79,1.915089718e-09,20,4.8483284e-10,11,2.66658062e-10,5,1.2120821e-10,5,1.2120821e-10,5,1.2120821e-10,5,1.2120821e-10,5,1.2120821e-10,5,success,0.0025,2.424164e-11,9.090615000000001e-08
ALP_W+_sampledfs_Scan_5_Run_7.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_5_Run_7.pkl.gz,5,7,0.562,0.0001,1,2000,4.854372000000001e-09,2000,4.854372000000001e-09,58,1.4077678799999999e-10,15,3.640779e-11,1,2.427186e-12,1,2.427186e-12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success,0.0,2.427186e-12,0.0
ALP_W+_sampledfs_Scan_5_Run_8.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_5_Run_8.pkl.gz,5,8,0.562,3.16e-05,1,2000,4.868646e-10,2000,4.868646e-10,5,1.2171615000000005e-12,1,2.434323000000001e-13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success,0.0,2.434323e-13,0.0
ALP_W+_sampledfs_Scan_5_Run_9.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_5_Run_9.pkl.gz,5,9,0.562,1e-05,1,2000,4.8211668e-11,2000,4.8211668e-11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success,0.0,2.410584e-14,0.0
ALP_W+_sampledfs_Scan_6_Run_1.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_6_Run_1.pkl.gz,6,1,1.0,0.01,1,2000,4.5123142e-05,2000,4.5123142e-05,2000,4.5123142e-05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success,0.0,2.256157e-08,0.0
ALP_W+_sampledfs_Scan_6_Run_2.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_6_Run_2.pkl.gz,6,2,1.0,0.00316,1,2000,4.5187524e-06,2000,4.5187524e-06,1984,4.4826023808e-06,6,1.35562572e-08,2,4.5187524e-09,1,2.2593762e-09,1,2.2593762e-09,1,2.2593762e-09,1,2.2593762e-09,1,2.2593762e-09,1,2.2593762e-09,1,success,0.0005,2.259376e-09,1.694532e-06
ALP_W+_sampledfs_Scan_6_Run_3.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_6_Run_3.pkl.gz,6,3,1.0,0.001,1,2000,4.478704199999999e-07,2000,4.478704199999999e-07,1664,3.726281894399999e-07,91,2.037810411e-08,17,3.80689857e-09,12,2.68722252e-09,12,2.68722252e-09,11,2.46328731e-09,11,2.46328731e-09,11,2.46328731e-09,11,2.46328731e-09,11,success,0.0055,2.239352e-10,1.8474654e-06
ALP_W+_sampledfs_Scan_6_Run_4.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_6_Run_4.pkl.gz,6,4,1.0,0.000316,1,2000,4.5024358000000015e-08,2000,4.5024358000000015e-08,707,1.5916110553000002e-08,141,3.1742172390000006e-09,21,4.72755759e-10,20,4.5024358e-10,5,1.12560895e-10,5,1.12560895e-10,5,1.12560895e-10,5,1.12560895e-10,5,1.12560895e-10,5,success,0.0025,2.251218e-11,8.4420675e-08
ALP_W+_sampledfs_Scan_6_Run_5.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_6_Run_5.pkl.gz,6,5,1.0,0.0001,1,2000,4.4883532e-09,2000,4.4883532e-09,131,2.9398713460000006e-10,53,1.1894135980000002e-10,17,3.81510022e-11,12,2.6930119200000005e-11,2,4.4883532000000006e-12,2,4.4883532000000006e-12,2,4.4883532000000006e-12,2,4.4883532000000006e-12,2,4.4883532000000006e-12,2,success,0.001,2.244176e-12,3.3662640000000004e-09
ALP_W+_sampledfs_Scan_6_Run_6.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_6_Run_6.pkl.gz,6,6,1.0,3.16e-05,1,2000,4.487808800000001e-10,2000,4.487808800000001e-10,11,2.4682948400000005e-12,2,4.4878088000000003e-13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success,0.0,2.243904e-13,0.0
ALP_W+_sampledfs_Scan_6_Run_7.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_6_Run_7.pkl.gz,6,7,1.0,1e-05,1,2000,4.503430199999999e-11,2000,4.503430199999999e-11,1,2.2517151e-14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success,0.0,2.251715e-14,0.0
ALP_W+_sampledfs_Scan_6_Run_8.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_6_Run_8.pkl.gz,6,8,1.0,3.16e-06,1,2000,4.511445800000001e-12,2000,4.511445800000001e-12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success,0.0,2.255723e-15,0.0
ALP_W+_sampledfs_Scan_7_Run_1.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_7_Run_1.pkl.gz,7,1,1.78,0.00316,1,2000,4.033677e-06,2000,4.033677e-06,2000,4.033677e-06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success,0.0,2.016839e-09,0.0
ALP_W+_sampledfs_Scan_7_Run_2.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_7_Run_2.pkl.gz,7,2,1.78,0.001,1,2000,4.039712800000001e-07,2000,4.039712800000001e-07,1921,3.880144144400001e-07,32,6.463540480000001e-09,7,1.41389948e-09,3,6.059569200000001e-10,3,6.059569200000001e-10,3,6.059569200000001e-10,3,6.059569200000001e-10,3,6.059569200000001e-10,3,6.059569200000001e-10,3,success,0.0015,2.019856e-10,4.544676e-07
ALP_W+_sampledfs_Scan_7_Run_3.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_7_Run_3.pkl.gz,7,3,1.78,0.000316,1,2000,4.0018708e-08,2000,4.0018708e-08,1231,2.4631514774e-08,165,3.3015434099999994e-09,31,6.20289974e-10,18,3.60168372e-10,12,2.40112248e-10,12,2.40112248e-10,12,2.40112248e-10,12,2.40112248e-10,12,2.40112248e-10,12,success,0.006,2.000935e-11,1.8008415e-07
ALP_W+_sampledfs_Scan_7_Run_4.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_7_Run_4.pkl.gz,7,4,1.78,0.0001,1,2000,4.040067e-09,2000,4.040067e-09,328,6.62570988e-10,91,1.838230485e-10,18,3.6360603e-11,15,3.0300502500000004e-11,3,6.060100500000001e-12,3,6.060100500000001e-12,3,6.060100500000001e-12,3,6.060100500000001e-12,3,6.060100500000001e-12,3,success,0.0015,2.020034e-12,4.5450765e-09
ALP_W+_sampledfs_Scan_7_Run_5.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_7_Run_5.pkl.gz,7,5,1.78,3.16e-05,1,2000,4.0035850000000004e-10,2000,4.0035850000000004e-10,48,9.608604000000002e-12,16,3.2028680000000005e-12,5,1.0008962500000002e-12,3,6.005377500000001e-13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success,0.0,2.001793e-13,0.0
ALP_W+_sampledfs_Scan_7_Run_6.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_7_Run_6.pkl.gz,7,6,1.78,1e-05,1,2000,4.026549600000001e-11,2000,4.026549600000001e-11,5,1.0066374e-13,2,4.0265496e-14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success,0.0,2.013275e-14,0.0
ALP_W+_sampledfs_Scan_7_Run_7.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_7_Run_7.pkl.gz,7,7,1.78,3.16e-06,1,2000,4.032869800000002e-12,2000,4.032869800000002e-12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success,0.0,2.016435e-15,0.0
ALP_W+_sampledfs_Scan_7_Run_8.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_7_Run_8.pkl.gz,7,8,1.78,1e-06,1,2000,4.043570599999999e-13,2000,4.043570599999999e-13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success,0.0,2.021785e-16,0.0
ALP_W+_sampledfs_Scan_8_Run_1.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_8_Run_1.pkl.gz,8,1,3.16,0.001,1,2000,3.4820102000000005e-07,2000,3.4820102000000005e-07,2000,3.4820102000000005e-07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success,0.0,1.741005e-10,0.0
ALP_W+_sampledfs_Scan_8_Run_2.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_8_Run_2.pkl.gz,8,2,3.16,0.000316,1,2000,3.4735794e-08,2000,3.4735794e-08,2000,3.4735794e-08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success,0.0,1.736789e-11,0.0
ALP_W+_sampledfs_Scan_8_Run_3.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_8_Run_3.pkl.gz,8,3,3.16,0.0001,1,2000,3.471122399999999e-09,2000,3.471122399999999e-09,1972,3.422526686399999e-09,9,1.56200508e-11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success,0.0,1.735561e-12,0.0
ALP_W+_sampledfs_Scan_8_Run_4.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_8_Run_4.pkl.gz,8,4,3.16,3.16e-05,1,2000,3.4700358000000007e-10,2000,3.4700358000000007e-10,1536,2.6649874944e-10,124,2.1514221960000004e-11,23,3.990541170000001e-12,19,3.296534010000001e-12,13,2.2555232700000005e-12,13,2.2555232700000005e-12,13,2.2555232700000005e-12,13,2.2555232700000005e-12,13,2.2555232700000005e-12,13,success,0.0065,1.735018e-13,1.69164255e-09
ALP_W+_sampledfs_Scan_8_Run_5.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_8_Run_5.pkl.gz,8,5,3.16,1e-05,1,2000,3.460095600000001e-11,2000,3.460095600000001e-11,477,8.252328006000003e-12,116,2.0068554480000013e-12,19,3.287090820000001e-13,12,2.076057360000001e-13,7,1.21103346e-13,7,1.21103346e-13,7,1.21103346e-13,7,1.21103346e-13,7,1.21103346e-13,7,success,0.0035,1.730048e-14,9.082752000000001e-11
ALP_W+_sampledfs_Scan_8_Run_6.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_8_Run_6.pkl.gz,8,6,3.16,3.16e-06,1,2000,3.469617800000001e-12,2000,3.469617800000001e-12,83,1.4398913870000002e-13,23,3.99006047e-14,5,8.674044500000002e-15,4,6.939235600000001e-15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success,0.0,1.734808e-15,0.0
ALP_W+_sampledfs_Scan_8_Run_7.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_8_Run_7.pkl.gz,8,7,3.16,1e-06,1,2000,3.4812124000000017e-13,2000,3.4812124000000017e-13,4,6.962424800000001e-16,2,3.4812124e-16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success,0.0,1.740606e-16,0.0
ALP_W+_sampledfs_Scan_8_Run_8.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_8_Run_8.pkl.gz,8,8,3.16,3.16e-07,1,2000,3.483085e-14,2000,3.483085e-14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success,0.0,1.741543e-17,0.0
ALP_W+_sampledfs_Scan_9_Run_1.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_9_Run_1.pkl.gz,9,1,5.62,0.000316,1,2000,2.8899764000000008e-08,2000,2.8899764000000008e-08,2000,2.8899764000000008e-08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success,0.0,1.444988e-11,0.0
ALP_W+_sampledfs_Scan_9_Run_2.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_9_Run_2.pkl.gz,9,2,5.62,0.0001,1,2000,2.8758213999999997e-09,2000,2.8758213999999997e-09,2000,2.8758213999999997e-09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success,0.0,1.437911e-12,0.0
ALP_W+_sampledfs_Scan_9_Run_3.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_9_Run_3.pkl.gz,9,3,5.62,3.16e-05,1,2000,2.8791716e-10,2000,2.8791716e-10,1966,2.8302256827999997e-10,24,3.4550059200000005e-12,1,1.4395858000000005e-13,1,1.4395858000000005e-13,1,1.4395858000000005e-13,1,1.4395858000000005e-13,1,1.4395858000000005e-13,1,1.4395858000000005e-13,1,1.4395858000000005e-13,1,success,0.0005,1.439586e-13,1.0796895e-10
ALP_W+_sampledfs_Scan_9_Run_4.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_9_Run_4.pkl.gz,9,4,5.62,1e-05,1,2000,2.8871828000000008e-11,2000,2.8871828000000008e-11,1342,1.9372996588000005e-11,158,2.280874412000001e-12,26,3.7533376400000013e-13,24,3.4646193600000013e-13,21,3.031541940000001e-13,19,2.742823660000001e-13,19,2.742823660000001e-13,19,2.742823660000001e-13,19,2.742823660000001e-13,19,success,0.0095,1.443591e-14,2.057117175e-10
ALP_W+_sampledfs_Scan_9_Run_5.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_9_Run_5.pkl.gz,9,5,5.62,3.16e-06,1,2000,2.8884656e-12,2000,2.8884656e-12,384,5.545853952e-13,100,1.4442328000000005e-13,16,2.31077248e-14,13,1.87750264e-14,6,8.6653968e-15,6,8.6653968e-15,6,8.6653968e-15,6,8.6653968e-15,6,8.6653968e-15,6,success,0.003,1.444233e-15,6.4990485e-12
ALP_W+_sampledfs_Scan_9_Run_6.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_9_Run_6.pkl.gz,9,6,5.62,1e-06,1,2000,2.89052e-13,2000,2.89052e-13,55,7.948930000000005e-15,19,2.745994e-15,6,8.671560000000001e-16,6,8.671560000000001e-16,3,4.33578e-16,2,2.89052e-16,3,4.33578e-16,2,2.89052e-16,2,2.89052e-16,2,success,0.001,1.44526e-16,2.1678900000000003e-13
ALP_W+_sampledfs_Scan_9_Run_7.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_9_Run_7.pkl.gz,9,7,5.62,3.16e-07,1,2000,2.8852398e-14,2000,2.8852398e-14,6,8.655719399999999e-17,2,2.8852398e-17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success,0.0,1.44262e-17,0.0
ALP_W+_sampledfs_Scan_9_Run_8.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_9_Run_8.pkl.gz,9,8,5.62,1e-07,1,2000,2.896374199999999e-15,2000,2.896374199999999e-15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success,0.0,1.4481870000000001e-18,0.0
