filename,filepath,scan,run,mass,CaPhi,nLLP_original,nLLP_original_weighted,nLLP_LLPdecay,nLLP_LLPdecay_weighted,nLLP_InCavern,nLLP_InCavern_weighted,nLLP_NotInATLAS,nLLP_NotInATLAS_weighted,nLLP_Geometry,nLLP_Geometry_weighted,nLLP_Tracker,nLLP_Tracker_weighted,nLLP_MET,nLLP_MET_weighted,nLLP_IsoJet,nLLP_IsoJet_weighted,nLLP_IsoCharged,nLLP_IsoCharged_weighted,nLLP_IsoAll,nLLP_IsoAll_weighted,nLLP_Final,nLLP_Final_weighted,n_surviving_llps,status
ALP_Z_sampledfs_Scan_11_Run_3.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_11_Run_3.pkl.gz,11,3,17.8,3.16e-06,2000,8.072309000000001e-13,2000,8.072309000000001e-13,1911,7.7130912495e-13,35,1.4126540749999998e-14,6,2.4216927e-15,6,2.4216927e-15,6,2.4216927e-15,6,2.4216927e-15,6,2.4216927e-15,6,2.4216927e-15,6,2.4216927e-15,6,success
ALP_Z_sampledfs_Scan_11_Run_4.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_11_Run_4.pkl.gz,11,4,17.8,1e-06,2000,8.095951999999999e-14,2000,8.095951999999999e-14,1064,4.307046464e-14,135,5.4647675999999995e-15,30,1.2143928000000005e-15,29,1.1739130400000004e-15,28,1.1334332800000004e-15,25,1.0119940000000002e-15,25,1.0119940000000002e-15,25,1.0119940000000002e-15,25,1.0119940000000002e-15,25,success
ALP_Z_sampledfs_Scan_11_Run_5.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_11_Run_5.pkl.gz,11,5,17.8,3.16e-07,2000,8.137169999999999e-15,2000,8.137169999999999e-15,222,9.032258700000002e-16,54,2.1970358999999995e-16,7,2.8480095e-17,7,2.8480095e-17,2,8.13717e-18,2,8.13717e-18,2,8.13717e-18,2,8.13717e-18,2,8.13717e-18,2,success
ALP_Z_sampledfs_Scan_11_Run_6.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_11_Run_6.pkl.gz,11,6,17.8,1e-07,2000,8.078307599999999e-16,2000,8.078307599999999e-16,20,8.078307600000002e-18,6,2.4234922800000006e-18,1,4.0391538000000007e-19,1,4.0391538000000007e-19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_11_Run_7.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_11_Run_7.pkl.gz,11,7,17.8,3.16e-08,2000,8.115097400000004e-17,2000,8.115097400000004e-17,2,8.115097400000002e-20,1,4.057548700000001e-20,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_12_Run_1.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_12_Run_1.pkl.gz,12,1,31.6,1e-05,2000,5.809835599999999e-12,2000,5.809835599999999e-12,2000,5.809835599999999e-12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_12_Run_2.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_12_Run_2.pkl.gz,12,2,31.6,3.16e-06,2000,5.785953599999998e-13,2000,5.785953599999998e-13,1996,5.774381692799998e-13,5,1.4464884e-15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_12_Run_3.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_12_Run_3.pkl.gz,12,3,31.6,1e-06,2000,5.799930599999999e-14,2000,5.799930599999999e-14,1636,4.7443432308e-14,98,2.8419659940000003e-15,19,5.50993407e-16,18,5.21993754e-16,18,5.21993754e-16,18,5.21993754e-16,18,5.21993754e-16,18,5.21993754e-16,18,5.21993754e-16,18,success
ALP_Z_sampledfs_Scan_12_Run_4.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_12_Run_4.pkl.gz,12,4,31.6,3.16e-07,2000,5.801635199999999e-15,2000,5.801635199999999e-15,470,1.363384272e-15,93,2.697760368000001e-16,28,8.12228928e-17,28,8.12228928e-17,21,6.09171696e-17,21,6.09171696e-17,21,6.09171696e-17,21,6.09171696e-17,21,6.09171696e-17,21,success
ALP_Z_sampledfs_Scan_12_Run_5.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_12_Run_5.pkl.gz,12,5,31.6,1e-07,2000,5.808359400000003e-16,2000,5.808359400000003e-16,62,1.8005914139999995e-17,13,3.775433610000001e-18,1,2.9041797000000004e-19,1,2.9041797000000004e-19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_12_Run_6.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_12_Run_6.pkl.gz,12,6,31.6,3.16e-08,2000,5.793801400000002e-17,2000,5.793801400000002e-17,4,1.1587602800000003e-19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_1_Run_1.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_1_Run_1.pkl.gz,1,1,0.0562,1.0,2000,0.21301394,2000,0.21301394,1974,0.21024475878,13,0.00138459061,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_1_Run_2.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_1_Run_2.pkl.gz,1,2,0.0562,0.316,2000,0.021341506000000003,2000,0.021341506000000003,1550,0.016539667150000006,81,0.0008643309930000002,11,0.00011737828300000002,8,8.536602400000001e-05,8,8.536602400000001e-05,8,8.536602400000001e-05,8,8.536602400000001e-05,8,8.536602400000001e-05,8,8.536602400000001e-05,8,success
ALP_Z_sampledfs_Scan_1_Run_3.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_1_Run_3.pkl.gz,1,3,0.0562,0.1,2000,0.0021376962000000006,2000,0.0021376962000000006,571,0.0006103122651000002,75,8.016360750000002e-05,16,1.7101569600000004e-05,14,1.4963873400000003e-05,5,5.344240500000001e-06,5,5.344240500000001e-06,4,4.275392400000001e-06,4,4.275392400000001e-06,4,4.275392400000001e-06,4,success
ALP_Z_sampledfs_Scan_1_Run_4.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_1_Run_4.pkl.gz,1,4,0.0562,0.0316,2000,0.00021291523999999993,2000,0.00021291523999999993,113,1.2029711059999997e-05,21,2.2356100200000006e-06,4,4.2583048000000004e-07,3,3.1937286000000003e-07,1,1.0645762000000001e-07,1,1.0645762000000001e-07,1,1.0645762000000001e-07,1,1.0645762000000001e-07,1,1.0645762000000001e-07,1,success
ALP_Z_sampledfs_Scan_1_Run_5.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_1_Run_5.pkl.gz,1,5,0.0562,0.01,2000,2.1365752e-05,2000,2.1365752e-05,12,1.2819451200000002e-07,3,3.2048628e-08,1,1.0682876e-08,1,1.0682876e-08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_1_Run_6.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_1_Run_6.pkl.gz,1,6,0.0562,0.00316,2000,2.1292654e-06,2000,2.1292654e-06,2,2.1292654e-09,2,2.1292654e-09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_2_Run_1.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_2_Run_1.pkl.gz,2,1,0.1,1.0,2000,0.21320041999999992,2000,0.21320041999999992,1997,0.2128806193699999,3,0.00031980063,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_2_Run_2.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_2_Run_2.pkl.gz,2,2,0.1,0.316,2000,0.021426556000000006,2000,0.021426556000000006,1859,0.019915983802000006,32,0.00034282489600000003,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_2_Run_3.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_2_Run_3.pkl.gz,2,3,0.1,0.1,2000,0.0021472748000000005,2000,0.0021472748000000005,1050,0.0011273192700000001,107,0.00011487920180000003,15,1.6104561e-05,15,1.6104561e-05,9,9.6627366e-06,7,7.515461800000001e-06,7,7.515461800000001e-06,7,7.515461800000001e-06,7,7.515461800000001e-06,7,success
ALP_Z_sampledfs_Scan_2_Run_4.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_2_Run_4.pkl.gz,2,4,0.1,0.0316,2000,0.00021451978,2000,0.00021451978,263,2.8209351069999996e-05,53,5.684774169999999e-06,13,1.39437857e-06,8,8.5807912e-07,3,3.2177967e-07,3,3.2177967e-07,3,3.2177967e-07,3,3.2177967e-07,3,3.2177967e-07,3,success
ALP_Z_sampledfs_Scan_2_Run_5.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_2_Run_5.pkl.gz,2,5,0.1,0.01,2000,2.1478016000000004e-05,2000,2.1478016000000004e-05,34,3.65126272e-07,7,7.517305600000001e-08,2,2.1478016e-08,1,1.0739008e-08,1,1.0739008e-08,1,1.0739008e-08,1,1.0739008e-08,1,1.0739008e-08,1,1.0739008e-08,1,success
ALP_Z_sampledfs_Scan_2_Run_6.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_2_Run_6.pkl.gz,2,6,0.1,0.00316,2000,2.132402e-06,2000,2.132402e-06,1,1.066201e-09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_2_Run_7.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_2_Run_7.pkl.gz,2,7,0.1,0.001,2000,2.1456648000000004e-07,2000,2.1456648000000004e-07,1,1.0728324000000001e-10,1,1.0728324000000001e-10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_2_Run_8.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_2_Run_8.pkl.gz,2,8,0.1,0.000316,2000,2.1426433999999995e-08,2000,2.1426433999999995e-08,1,1.0713217e-11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_3_Run_1.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_3_Run_1.pkl.gz,3,1,0.178,1.0,2000,0.21458948000000005,2000,0.21458948000000005,2000,0.21458948000000005,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_3_Run_2.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_3_Run_2.pkl.gz,3,2,0.178,0.316,2000,0.021480146000000006,2000,0.021480146000000006,1968,0.021136463664000002,9,9.666065700000002e-05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_3_Run_3.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_3_Run_3.pkl.gz,3,3,0.178,0.1,2000,0.0021530931999999992,2000,0.0021530931999999992,1561,0.0016804892425999998,84,9.042991440000001e-05,15,1.6148198999999996e-05,13,1.3995105799999997e-05,10,1.0765466e-05,10,1.0765466e-05,10,1.0765466e-05,10,1.0765466e-05,10,1.0765466e-05,10,success
ALP_Z_sampledfs_Scan_3_Run_4.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_3_Run_4.pkl.gz,3,4,0.178,0.0316,2000,0.00021512082000000002,2000,0.00021512082000000002,607,6.528916887000002e-05,79,8.497272390000006e-06,17,1.8285269700000002e-06,14,1.5058457400000002e-06,6,6.453624600000001e-07,5,5.378020500000001e-07,6,6.453624600000001e-07,5,5.378020500000001e-07,5,5.378020500000001e-07,5,success
ALP_Z_sampledfs_Scan_3_Run_5.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_3_Run_5.pkl.gz,3,5,0.178,0.01,2000,2.1449391999999996e-05,2000,2.1449391999999996e-05,99,1.0617449039999998e-06,22,2.3594331199999998e-07,4,4.2898784e-08,4,4.2898784e-08,2,2.1449392e-08,2,2.1449392e-08,2,2.1449392e-08,2,2.1449392e-08,2,2.1449392e-08,2,success
ALP_Z_sampledfs_Scan_3_Run_6.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_3_Run_6.pkl.gz,3,6,0.178,0.00316,2000,2.160717800000001e-06,2000,2.160717800000001e-06,16,1.7285742400000004e-08,4,4.321435600000001e-09,1,1.0803589000000002e-09,1,1.0803589000000002e-09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_3_Run_7.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_3_Run_7.pkl.gz,3,7,0.178,0.001,2000,2.1601876000000008e-07,2000,2.1601876000000008e-07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_3_Run_8.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_3_Run_8.pkl.gz,3,8,0.178,0.000316,2000,2.1626212000000006e-08,2000,2.1626212000000006e-08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_3_Run_9.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_3_Run_9.pkl.gz,3,9,0.178,0.0001,2000,2.1700720000000004e-09,2000,2.1700720000000004e-09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_4_Run_1.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_4_Run_1.pkl.gz,4,1,0.316,0.316,2000,0.021749004,2000,0.021749004,2000,0.021749004,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_4_Run_2.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_4_Run_2.pkl.gz,4,2,0.316,0.1,2000,0.0021910332000000007,2000,0.0021910332000000007,2000,0.0021910332000000007,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_4_Run_3.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_4_Run_3.pkl.gz,4,3,0.316,0.0316,2000,0.00021917079999999995,2000,0.00021917079999999995,2000,0.00021917079999999995,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_4_Run_4.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_4_Run_4.pkl.gz,4,4,0.316,0.01,2000,2.1829106e-05,2000,2.1829106e-05,1985,2.1665387705e-05,13,1.41889189e-07,1,1.0914553e-08,1,1.0914553e-08,1,1.0914553e-08,1,1.0914553e-08,1,1.0914553e-08,1,1.0914553e-08,1,1.0914553e-08,1,success
ALP_Z_sampledfs_Scan_4_Run_5.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_4_Run_5.pkl.gz,4,5,0.316,0.00316,2000,2.184861800000001e-06,2000,2.184861800000001e-06,1574,1.7194862366000007e-06,88,9.613391920000003e-08,14,1.5294032600000005e-08,11,1.2016739900000004e-08,9,9.831878100000002e-09,8,8.739447200000002e-09,8,8.739447200000002e-09,8,8.739447200000002e-09,8,8.739447200000002e-09,8,success
ALP_Z_sampledfs_Scan_4_Run_6.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_4_Run_6.pkl.gz,4,6,0.316,0.001,2000,2.2007668e-07,2000,2.2007668e-07,597,6.569288897999999e-08,82,9.02314388e-09,13,1.43049842e-09,13,1.43049842e-09,4,4.4015336e-10,4,4.4015336e-10,4,4.4015336e-10,4,4.4015336e-10,4,4.4015336e-10,4,success
ALP_Z_sampledfs_Scan_4_Run_7.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_4_Run_7.pkl.gz,4,7,0.316,0.000316,2000,2.1904584000000003e-08,2000,2.1904584000000003e-08,96,1.051420032e-09,19,2.08093548e-10,6,6.5713752e-11,6,6.5713752e-11,3,3.2856875999999997e-11,3,3.2856875999999997e-11,3,3.2856875999999997e-11,3,3.2856875999999997e-11,3,3.2856875999999997e-11,3,success
ALP_Z_sampledfs_Scan_4_Run_8.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_4_Run_8.pkl.gz,4,8,0.316,0.0001,2000,2.1848306e-09,2000,2.1848306e-09,11,1.2016568299999999e-11,2,2.1848306e-12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_4_Run_9.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_4_Run_9.pkl.gz,4,9,0.316,3.16e-05,2000,2.1689331999999997e-10,2000,2.1689331999999997e-10,3,3.2533998000000003e-13,1,1.0844666000000002e-13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_5_Run_1.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_5_Run_1.pkl.gz,5,1,0.562,0.1,2000,0.0020962908,2000,0.0020962908,2000,0.0020962908,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_5_Run_2.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_5_Run_2.pkl.gz,5,2,0.562,0.0316,2000,0.00020934751999999995,2000,0.00020934751999999995,2000,0.00020934751999999995,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_5_Run_3.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_5_Run_3.pkl.gz,5,3,0.562,0.01,2000,2.0930719999999997e-05,2000,2.0930719999999997e-05,1998,2.0909789279999996e-05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_5_Run_4.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_5_Run_4.pkl.gz,5,4,0.562,0.00316,2000,2.1027515999999994e-06,2000,2.1027515999999994e-06,1925,2.0238984149999992e-06,41,4.3106407799999997e-08,1,1.0513758e-09,1,1.0513758e-09,1,1.0513758e-09,1,1.0513758e-09,1,1.0513758e-09,1,1.0513758e-09,1,1.0513758e-09,1,success
ALP_Z_sampledfs_Scan_5_Run_5.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_5_Run_5.pkl.gz,5,5,0.562,0.001,2000,2.0882890000000003e-07,2000,2.0882890000000003e-07,1165,1.2164283425e-07,101,1.0545859449999998e-08,16,1.6706312000000002e-09,11,1.14855895e-09,8,8.353156000000001e-10,8,8.353156000000001e-10,8,8.353156000000001e-10,8,8.353156000000001e-10,8,8.353156000000001e-10,8,success
ALP_Z_sampledfs_Scan_5_Run_6.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_5_Run_6.pkl.gz,5,6,0.562,0.000316,2000,2.0822247999999992e-08,2000,2.0822247999999992e-08,325,3.3836152999999993e-09,58,6.038451919999999e-10,13,1.35344612e-10,11,1.1452236399999999e-10,1,1.0411124e-11,1,1.0411124e-11,1,1.0411124e-11,1,1.0411124e-11,1,1.0411124e-11,1,success
ALP_Z_sampledfs_Scan_5_Run_7.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_5_Run_7.pkl.gz,5,7,0.562,0.0001,2000,2.096013000000001e-09,2000,2.096013000000001e-09,30,3.144019500000002e-11,8,8.384052000000002e-12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_5_Run_8.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_5_Run_8.pkl.gz,5,8,0.562,3.16e-05,2000,2.0904074000000002e-10,2000,2.0904074000000002e-10,1,1.0452037000000001e-13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_5_Run_9.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_5_Run_9.pkl.gz,5,9,0.562,1e-05,2000,2.083231000000001e-11,2000,2.083231000000001e-11,2,2.0832310000000002e-14,2,2.0832310000000002e-14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_6_Run_1.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_6_Run_1.pkl.gz,6,1,1.0,0.01,2000,1.9370377200000007e-05,2000,1.9370377200000007e-05,2000,1.9370377200000007e-05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_Z_sampledfs_Scan_6_Run_2.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/ALP_Z_sampledfs_Scan_6_Run_2.pkl.gz,6,2,1.0,0.00316,2000,1.95520924e-06,2000,1.95520924e-06,1984,1.93956756608e-06,9,8.79844158e-09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
